Time (ms),Name,Value
341412,"Left speed","4491.427734375"
341412,"Right speed","4525.71484375"
341512,"Left speed","4594.28466796875"
341512,"Right speed","4628.5712890625"
341613,"Left speed","4708.5703125"
341613,"Right speed","4708.57080078125"
341713,"Right speed","4765.712890625"
341713,"Left speed","4765.71337890625"
341812,"Left speed","4817.14306640625"
341813,"Right speed","4811.42822265625"
341913,"Left speed","4851.4287109375"
341913,"Right speed","4862.857421875"
342013,"Left speed","4885.71484375"
342013,"Right speed","4885.71484375"
342113,"Left speed","4908.5732421875"
342114,"Right speed","4908.57177734375"
342213,"Right speed","4925.71484375"
342213,"Left speed","4925.71533203125"
342312,"Right speed","4942.85791015625"
342312,"Left speed","4937.14306640625"
342414,"Left speed","4954.2861328125"
342414,"Right speed","4954.2861328125"
342514,"Left speed","4960.0009765625"
342514,"Right speed","4960.001953125"
342614,"Left speed","4971.4296875"
342614,"Right speed","4971.4296875"
342714,"Left speed","4977.1435546875"
342714,"Right speed","4977.1435546875"
342814,"Right speed","4982.857421875"
342814,"Left speed","4982.8583984375"
342914,"Right speed","4988.572265625"
343014,"Left speed","4988.5732421875"
343014,"Right speed","4994.287109375"
343115,"Right speed","4988.572265625"
343215,"Left speed","4994.2861328125"
343215,"Right speed","4994.2861328125"
343315,"Left speed","4994.287109375"
343315,"Right speed","4988.572265625"
343415,"Right speed","5000.0009765625"
343415,"Left speed","4994.2861328125"
343515,"Left speed","5000.0009765625"
343516,"Right speed","5000.0009765625"
343615,"Left speed","5000.0"
343615,"Right speed","4994.287109375"
343715,"Right speed","4994.287109375"
343715,"Left speed","4994.287109375"
343815,"Right speed","4994.287109375"
343816,"Left speed","5000.0"
343916,"Right speed","5000.0009765625"
343916,"Left speed","5000.00048828125"
344016,"Right speed","5000.0009765625"
344016,"Left speed","4994.2861328125"
344116,"Left speed","5000.0"
344116,"Right speed","5000.0009765625"
344216,"Left speed","5000.0009765625"
344216,"Right speed","4994.287109375"
344317,"Right speed","5000.0009765625"
344317,"Left speed","5000.0"
344416,"Right speed","5000.0009765625"
344416,"Left speed","5005.71435546875"
344515,"Left speed","5000.0"
344516,"Right speed","5000.0009765625"
344617,"Left speed","5000.0009765625"
344717,"Left speed","5005.7138671875"
344717,"Right speed","5000.0009765625"
344816,"Left speed","5005.71484375"
344816,"Right speed","5005.71484375"
344915,"Right speed","5000.0009765625"
344915,"Left speed","5000.00048828125"
345017,"Left speed","5000.0009765625"
345017,"Right speed","5000.0009765625"
345117,"Left speed","5005.71484375"
345117,"Right speed","5000.0009765625"
345216,"Left speed","4994.2861328125"
345216,"Right speed","4982.857421875"
345318,"Left speed","4794.28515625"
345318,"Right speed","4800.0"
345417,"Right speed","4417.142578125"
345417,"Left speed","4405.71435546875"
345517,"Left speed","3874.2861328125"
345517,"Right speed","3868.5712890625"
345618,"Left speed","3274.28515625"
345618,"Right speed","3057.142578125"
345717,"Left speed","2611.42822265625"
345717,"Right speed","2371.42822265625"
345819,"Left speed","1662.857421875"
345819,"Right speed","1662.85693359375"
345918,"Right speed","1011.42822265625"
345918,"Left speed","1017.14306640625"
346019,"Left speed","542.857177734375"
346019,"Right speed","537.142822265625"
346119,"Left speed","257.142822265625"
346119,"Right speed","200.0"
346219,"Left speed","114.28564453125"
346219,"Right speed","85.71435546875"
346320,"Left speed","40.0"
346320,"Right speed","34.2857666015625"
346419,"Right speed","11.4285888671875"
346420,"Left speed","5.7142791748046875"
346519,"Right speed","5.714286804199219"
346520,"Left speed","-0.0"
346620,"Left speed","-5.7142791748046875"
346620,"Right speed","0.0"
346720,"Left speed","-0.0"
351725,"Left speed","108.57142639160156"
351725,"Right speed","97.14285278320312"
351825,"Left speed","485.71429443359375"
351825,"Right speed","474.28570556640625"
351924,"Right speed","1120.0"
351924,"Left speed","1120.0"
352025,"Left speed","1822.857177734375"
352025,"Right speed","1822.85693359375"
352125,"Left speed","2457.14306640625"
352125,"Right speed","2645.71435546875"
352225,"Left speed","3142.857421875"
352226,"Right speed","3154.2861328125"
352325,"Left speed","3542.857421875"
352325,"Right speed","3548.572021484375"
352425,"Right speed","3857.143310546875"
352425,"Left speed","3851.4287109375"
352526,"Left speed","4091.4296875"
352526,"Right speed","4097.1435546875"
352626,"Left speed","4285.71484375"
352626,"Right speed","4337.1435546875"
352726,"Left speed","4468.5712890625"
352726,"Right speed","4468.57177734375"
352826,"Left speed","4577.14404296875"
352826,"Right speed","4582.857421875"
352926,"Right speed","4657.1435546875"
352927,"Left speed","4662.8583984375"
353027,"Left speed","4725.71484375"
353027,"Right speed","4725.71435546875"
353127,"Left speed","4777.142578125"
353127,"Right speed","4788.57177734375"
353227,"Left speed","4674.28564453125"
353227,"Right speed","4611.4287109375"
353327,"Left speed","4468.5712890625"
353327,"Right speed","4462.8564453125"
353427,"Right speed","4405.7138671875"
353427,"Left speed","4405.71484375"
353527,"Left speed","4525.71484375"
353527,"Right speed","4531.4287109375"
353627,"Left speed","4617.1435546875"
353627,"Right speed","4645.71435546875"
353728,"Left speed","4714.28564453125"
353728,"Right speed","4714.2861328125"
353827,"Left speed","4765.7138671875"
353827,"Right speed","4771.4287109375"
353928,"Right speed","4805.71484375"
353928,"Left speed","4811.427734375"
354028,"Left speed","4839.99951171875"
354028,"Right speed","4845.71435546875"
354128,"Left speed","4868.5712890625"
354128,"Right speed","4868.572265625"
354228,"Left speed","4885.71533203125"
354228,"Right speed","4897.14306640625"
354328,"Left speed","4908.572265625"
354328,"Right speed","4914.2861328125"
354428,"Right speed","4925.7158203125"
354428,"Left speed","4925.71484375"
354529,"Left speed","4937.14306640625"
354529,"Right speed","4937.14404296875"
354628,"Left speed","4942.857421875"
354628,"Right speed","4948.572265625"
354729,"Left speed","4954.28662109375"
354729,"Right speed","4948.57177734375"
354829,"Left speed","4742.857421875"
354829,"Right speed","4737.1435546875"
354928,"Right speed","4554.28515625"
354928,"Left speed","4554.287109375"
355029,"Left speed","4462.8583984375"
355029,"Right speed","4462.8564453125"
355129,"Left speed","4571.4296875"
355129,"Right speed","4600.0"
355230,"Left speed","4679.99951171875"
355230,"Right speed","4680.0"
355329,"Left speed","4737.142578125"
355329,"Right speed","4742.857421875"
355429,"Right speed","4788.5712890625"
355429,"Left speed","4782.8564453125"
355530,"Left speed","4822.85693359375"
355530,"Right speed","4828.5703125"
355630,"Left speed","4857.142578125"
355630,"Right speed","4862.857421875"
355730,"Left speed","4891.4296875"
355730,"Right speed","4891.42919921875"
355830,"Left speed","4777.14306640625"
355830,"Right speed","4771.4296875"
355930,"Right speed","4582.8583984375"
355931,"Left speed","4588.572265625"
356031,"Left speed","4440.00048828125"
356031,"Right speed","4434.28662109375"
356131,"Left speed","4520.0009765625"
356131,"Right speed","4560.0009765625"
356231,"Left speed","4611.4296875"
356231,"Right speed","4645.71533203125"
356331,"Left speed","4708.57177734375"
356331,"Right speed","4708.5712890625"
356431,"Right speed","4765.7138671875"
356431,"Left speed","4765.7138671875"
356531,"Left speed","4811.42822265625"
356531,"Right speed","4805.7138671875"
356631,"Left speed","4840.0"
356631,"Right speed","4851.4287109375"
356732,"Left speed","4868.5712890625"
356732,"Right speed","4868.57177734375"
356832,"Left speed","4891.42919921875"
356832,"Right speed","4891.4287109375"
356931,"Right speed","4908.572265625"
356932,"Left speed","4908.572265625"
357032,"Left speed","4925.7158203125"
357032,"Right speed","4920.00048828125"
357132,"Left speed","4931.4296875"
357132,"Right speed","4931.4296875"
357232,"Left speed","4942.8583984375"
357232,"Right speed","4942.85791015625"
357332,"Left speed","4954.28662109375"
357332,"Right speed","4954.2861328125"
357432,"Right speed","4828.572265625"
357432,"Left speed","4834.2861328125"
357532,"Left speed","4645.71435546875"
357532,"Right speed","4640.0009765625"
357633,"Left speed","4491.4287109375"
357633,"Right speed","4497.1435546875"
357732,"Left speed","4594.28662109375"
357732,"Right speed","4600.00048828125"
357833,"Left speed","4674.2861328125"
357833,"Right speed","4679.99951171875"
357932,"Right speed","4737.142578125"
357932,"Left speed","4731.4287109375"
358033,"Left speed","4788.5712890625"
358033,"Right speed","4782.857421875"
358133,"Left speed","4822.85693359375"
358133,"Right speed","4834.2861328125"
358234,"Left speed","4862.85693359375"
358234,"Right speed","4862.857421875"
358333,"Left speed","4880.0"
358333,"Right speed","4885.71435546875"
358433,"Right speed","4902.8583984375"
358434,"Left speed","4902.857421875"
358534,"Left speed","4914.2861328125"
358534,"Right speed","4920.0009765625"
358634,"Left speed","4925.71484375"
358634,"Right speed","4931.4287109375"
358733,"Left speed","4942.85791015625"
358733,"Right speed","4942.85693359375"
358834,"Left speed","4948.5712890625"
358834,"Right speed","4954.28564453125"
358934,"Right speed","4954.287109375"
358935,"Left speed","4954.2861328125"
359034,"Left speed","4965.71435546875"
359034,"Right speed","4960.00146484375"
359134,"Left speed","4965.71484375"
359135,"Right speed","4971.4296875"
359235,"Left speed","4971.4306640625"
359336,"Left speed","4977.14404296875"
359336,"Right speed","4977.14453125"
359434,"Right speed","4982.859375"
359435,"Left speed","4977.14453125"
359535,"Left speed","4982.859375"
359635,"Left speed","4988.572265625"
359736,"Right speed","4988.5732421875"
359835,"Left speed","4988.5732421875"
359835,"Right speed","4988.572265625"
359935,"Right speed","4988.572265625"
360036,"Left speed","4994.287109375"
360037,"Right speed","4994.2861328125"
360136,"Left speed","4994.287109375"
360137,"Right speed","4994.287109375"
360236,"Left speed","4994.287109375"
360236,"Right speed","4994.287109375"
360336,"Left speed","4994.287109375"
360336,"Right speed","5000.0009765625"
360437,"Right speed","5000.0009765625"
