Time (ms),Name,Value
43425,"Left speed","5045.7138671875"
43425,"Right speed","5040.0"
43425,"Right speed","5040.0"
43525,"PID output","0.8477138230468774"
43525,"PID output","0.8477138230468774"
43525,"Left speed","5017.14306640625"
43525,"Left speed","5017.14306640625"
43525,"Right speed","5017.142578125"
43525,"Right speed","5017.142578125"
43625,"PID output","0.8451200652343772"
43625,"PID output","0.8451200652343772"
43625,"Left speed","5005.71484375"
43625,"Left speed","5005.71484375"
43625,"Right speed","5005.71484375"
43625,"Right speed","5005.71484375"
43725,"Left speed","4994.287109375"
43725,"Left speed","4994.287109375"
43725,"Right speed","4994.287109375"
43725,"Right speed","4994.287109375"
43725,"PID output","0.8428233855468776"
43725,"PID output","0.8428233855468776"
43826,"Left speed","4971.4306640625"
43826,"Left speed","4971.4306640625"
43826,"Right speed","4971.4306640625"
43826,"Right speed","4971.4306640625"
43826,"PID output","0.8419895613281273"
43826,"PID output","0.8419895613281273"
43926,"PID output","0.8402646101562519"
43926,"PID output","0.8402646101562519"
43926,"Left speed","4960.0"
43926,"Left speed","4960.0"
43926,"Right speed","4960.0009765625"
43926,"Right speed","4960.0009765625"
44026,"PID output","0.8388595437500016"
44026,"PID output","0.8388595437500016"
44026,"Left speed","4948.57080078125"
44026,"Left speed","4948.57080078125"
44026,"Right speed","4948.572265625"
44026,"Right speed","4948.572265625"
44126,"Left speed","4931.4287109375"
44126,"Left speed","4931.4287109375"
44126,"Right speed","4937.1435546875"
44126,"Right speed","4937.1435546875"
44126,"PID output","0.8383228953125016"
44126,"PID output","0.8383228953125016"
44227,"Right speed","4920.0"
44227,"Right speed","4920.0"
44227,"PID output","0.8459806716796889"
44227,"PID output","0.8459806716796889"
44227,"Left speed","4925.71484375"
44227,"Left speed","4925.71484375"
44327,"Left speed","4914.28662109375"
44327,"Left speed","4914.28662109375"
44327,"PID output","0.8361639451171892"
44327,"PID output","0.8361639451171892"
44327,"Right speed","4908.57177734375"
44327,"Right speed","4908.57177734375"
44427,"PID output","0.8356502888671892"
44427,"PID output","0.8356502888671892"
44427,"Left speed","4902.857421875"
44427,"Left speed","4902.857421875"
44427,"Right speed","4897.14306640625"
44427,"Right speed","4897.14306640625"
44526,"PID output","0.8353421912109394"
44526,"PID output","0.8353421912109394"
44526,"Left speed","4891.4296875"
44526,"Left speed","4891.4296875"
44526,"Right speed","4891.4296875"
44526,"Right speed","4891.4296875"
44627,"Left speed","4885.71435546875"
44627,"Left speed","4885.71435546875"
44627,"PID output","0.8346914294921893"
44627,"PID output","0.8346914294921893"
44627,"Right speed","4880.00048828125"
44627,"Right speed","4880.00048828125"
44727,"Left speed","4880.0009765625"
44727,"Left speed","4880.0009765625"
44727,"Right speed","4880.0009765625"
44727,"Right speed","4880.0009765625"
44727,"PID output","0.8341547478515646"
44727,"PID output","0.8341547478515646"
44827,"Left speed","4874.28662109375"
44827,"Left speed","4874.28662109375"
44827,"PID output","0.833675311328127"
44827,"PID output","0.833675311328127"
44827,"Right speed","4868.572265625"
44827,"Right speed","4868.572265625"
44927,"PID output","0.8333216941406271"
44927,"PID output","0.8333216941406271"
44927,"Left speed","4868.5712890625"
44927,"Left speed","4868.5712890625"
44927,"Right speed","4868.572265625"
44927,"Right speed","4868.572265625"
45027,"PID output","0.8330709558593767"
45027,"PID output","0.8330709558593767"
45027,"Left speed","4862.85595703125"
45027,"Left speed","4862.85595703125"
45027,"Right speed","4862.8564453125"
45027,"Right speed","4862.8564453125"
45128,"Left speed","4862.85595703125"
45128,"Left speed","4862.85595703125"
45128,"Right speed","4857.14208984375"
45128,"Right speed","4857.14208984375"
45128,"PID output","0.8323058308593762"
45128,"PID output","0.8323058308593762"
45228,"Left speed","4862.857421875"
45228,"Left speed","4862.857421875"
45228,"Right speed","4857.142578125"
45228,"Right speed","4857.142578125"
45228,"PID output","0.8316091140625016"
45228,"PID output","0.8316091140625016"
45328,"Left speed","4862.857421875"
45328,"Left speed","4862.857421875"
45328,"Right speed","4868.57177734375"
45328,"Right speed","4868.57177734375"
45328,"PID output","0.8308439656250018"
45328,"PID output","0.8308439656250018"
45427,"PID output","0.8287873728515645"
45427,"PID output","0.8287873728515645"
45427,"Left speed","4874.2861328125"
45428,"Left speed","4874.2861328125"
45428,"Right speed","4874.28564453125"
45428,"Right speed","4874.28564453125"
45528,"PID output","0.8277936042968762"
45528,"PID output","0.8277936042968762"
45528,"Right speed","4880.0009765625"
45528,"Right speed","4880.0009765625"
45528,"Left speed","4868.57177734375"
45528,"Left speed","4868.57177734375"
45628,"Right speed","4874.28662109375"
45628,"Right speed","4874.28662109375"
45628,"PID output","0.8268456453125012"
45628,"PID output","0.8268456453125012"
45628,"Left speed","4868.5712890625"
45628,"Left speed","4868.5712890625"
45728,"Right speed","4874.2861328125"
45728,"Right speed","4874.2861328125"
45728,"PID output","0.8265148445312512"
45728,"PID output","0.8265148445312512"
45728,"Left speed","4874.28564453125"
45728,"Left speed","4874.28564453125"
45828,"Right speed","4868.57080078125"
45828,"Right speed","4868.57080078125"
45828,"PID output","0.8255782751953135"
45828,"PID output","0.8255782751953135"
45828,"Left speed","4868.5712890625"
45828,"Left speed","4868.5712890625"
45928,"PID output","0.8252931931640636"
45928,"PID output","0.8252931931640636"
45928,"Right speed","4868.57080078125"
45928,"Right speed","4868.57080078125"
45928,"Left speed","4862.8564453125"
45928,"Left speed","4862.8564453125"
46029,"PID output","0.8239223318359385"
46029,"PID output","0.8239223318359385"
46029,"Left speed","4862.85693359375"
46029,"Left speed","4862.85693359375"
46029,"Right speed","4862.8564453125"
46029,"Right speed","4862.8564453125"
46128,"Right speed","4862.8564453125"
46128,"Right speed","4862.8564453125"
46128,"PID output","0.8237286267578132"
46128,"PID output","0.8237286267578132"
46128,"Left speed","4862.857421875"
46128,"Left speed","4862.857421875"
46229,"Right speed","4857.142578125"
46229,"Right speed","4857.142578125"
46229,"PID output","0.8235805837890635"
46229,"PID output","0.8235805837890635"
46229,"Left speed","4857.14208984375"
46229,"Left speed","4857.14208984375"
46331,"PID output","0.8229526365234385"
46331,"PID output","0.8229526365234385"
46331,"Left speed","4857.14208984375"
46331,"Left speed","4857.14208984375"
46331,"Right speed","4857.14306640625"
46331,"Right speed","4857.14306640625"
46429,"PID output","0.8229646560546887"
46429,"PID output","0.8229646560546887"
46429,"Left speed","4851.427734375"
46429,"Left speed","4851.427734375"
46429,"Right speed","4857.142578125"
46429,"Right speed","4857.142578125"
46529,"PID output","0.8242566951171885"
