Time (ms),Name,Value
229988,"Left speed","3919.999755859375"
229988,"PID output","0.5400001220703126"
230087,"Left speed","3474.2861328125"
230087,"PID output","0.7628569335937501"
230188,"Left speed","3817.14306640625"
230188,"PID output","0.591428466796875"
270794,"D","1.0E-4"
282246,"Left speed","0.0"
282246,"PID output","2.5"
282344,"Left speed","1308.5714111328125"
282344,"PID output","1.8457142944335938"
282446,"Left speed","1800.0"
282446,"PID output","1.6"
282547,"Left speed","2777.14306640625"
282547,"PID output","1.111428466796875"
282644,"Left speed","2840.00048828125"
282644,"PID output","1.079999755859375"
282744,"Left speed","2622.85791015625"
282744,"PID output","1.188571044921875"
282844,"Left speed","2622.857666015625"
282844,"PID output","1.1885711669921875"
282944,"Left speed","3005.71435546875"
282944,"PID output","0.997142822265625"
283044,"Left speed","2594.28564453125"
283044,"PID output","1.202857177734375"
283145,"Left speed","3462.85595703125"
283145,"PID output","0.768572021484375"
283245,"Left speed","2748.57080078125"
283245,"PID output","1.125714599609375"
283345,"Left speed","2674.28564453125"
283345,"PID output","1.162857177734375"
283444,"Left speed","3045.714599609375"
283444,"PID output","0.9771427001953126"
283546,"Left speed","2217.142578125"
283546,"PID output","1.3914287109375"
283646,"Left speed","3468.5712890625"
283646,"PID output","0.76571435546875"
283746,"Left speed","4074.2861328125"
283746,"PID output","0.46285693359375"
283846,"Left speed","2834.287109375"
283846,"PID output","1.0828564453125"
283945,"Left speed","3257.143798828125"
283945,"PID output","0.8714281005859376"
284046,"Left speed","3622.857421875"
284046,"PID output","0.6885712890625"
284146,"Left speed","2405.7138671875"
284146,"PID output","1.29714306640625"
284250,"Left speed","3845.7138671875"
284250,"PID output","0.57714306640625"
284349,"Left speed","3925.71435546875"
284349,"PID output","0.537142822265625"
284446,"Left speed","2668.5712890625"
284446,"PID output","1.1657143554687501"
374013,"D","0.0"
376644,"Left speed","5.714285850524902"
376644,"PID output","2.4971428570747376"
376744,"Left speed","1908.571533203125"
376744,"PID output","1.5457142333984375"
376845,"Left speed","4748.5712890625"
376845,"PID output","0.12571435546875"
376966,"Left speed","4080.0"
376967,"PID output","0.46"
377044,"Left speed","2720.000244140625"
377044,"PID output","1.1399998779296876"
377144,"Left speed","3131.42919921875"
377144,"PID output","0.934285400390625"
377245,"Left speed","4845.71484375"
377245,"PID output","0.077142578125"
377345,"Left speed","3245.71435546875"
377346,"PID output","0.877142822265625"
377445,"Left speed","2800.00048828125"
377445,"PID output","1.099999755859375"
377546,"Left speed","4228.57177734375"
377546,"PID output","0.385714111328125"
377648,"Left speed","4554.2861328125"
377648,"PID output","0.22285693359375"
377745,"Left speed","3114.2861328125"
377745,"PID output","0.94285693359375"
377846,"Left speed","3382.85791015625"
377846,"PID output","0.808571044921875"
377946,"Left speed","4771.43017578125"
377946,"PID output","0.114284912109375"
378061,"Left speed","3628.572265625"
378061,"PID output","0.6857138671875"
378146,"Left speed","2822.85791015625"
378146,"PID output","1.088571044921875"
378247,"Left speed","3765.71484375"
378247,"PID output","0.6171425781250001"
378346,"Left speed","4399.99951171875"
378346,"PID output","0.300000244140625"
378447,"Left speed","3062.85693359375"
378447,"PID output","0.9685715332031251"
378546,"Left speed","3125.7138671875"
378546,"PID output","0.93714306640625"
378647,"Left speed","4582.85791015625"
378647,"PID output","0.208571044921875"
378747,"Left speed","4062.857421875"
378747,"PID output","0.4685712890625"
378848,"Left speed","2834.2861328125"
378848,"PID output","1.0828569335937501"
378948,"Left speed","3897.14306640625"
378949,"PID output","0.551428466796875"
379047,"Left speed","4645.7138671875"
379047,"PID output","0.17714306640625"
379149,"Left speed","3359.9990234375"
379149,"PID output","0.82000048828125"
379248,"Left speed","2954.28515625"
379248,"PID output","1.022857421875"
379349,"Left speed","3657.142578125"
379349,"PID output","0.6714287109375"
556618,"P","8.0E-4"
559039,"Left speed","0.0"
559039,"PID output","4.0"
559140,"Left speed","1240.0"
559140,"PID output","3.008"
559241,"Left speed","3451.428466796875"
559241,"PID output","1.2388572265625"
559341,"Left speed","5079.99951171875"
559341,"PID output","-0.063999609375"
559440,"Left speed","3068.57080078125"
559440,"PID output","1.5451433593750001"
559541,"Left speed","2994.28564453125"
559541,"PID output","1.604571484375"
559643,"Left speed","4645.71435546875"
559643,"PID output","0.283428515625"
559741,"Left speed","4525.71484375"
559742,"PID output","0.379428125"
559840,"Left speed","2828.57080078125"
559840,"PID output","1.737143359375"
559942,"Left speed","3342.85791015625"
559942,"PID output","1.325713671875"
560042,"Left speed","5520.00048828125"
560042,"PID output","-0.416000390625"
560142,"Left speed","3371.42919921875"
560142,"PID output","1.3028566406250002"
560243,"Left speed","2885.71435546875"
560243,"PID output","1.6914285156250002"
560341,"Left speed","4645.71484375"
560341,"PID output","0.28342812500000003"
560441,"Left speed","4565.71435546875"
560441,"PID output","0.347428515625"
560541,"Left speed","2794.28564453125"
560541,"PID output","1.764571484375"
560642,"Left speed","2794.2861328125"
560642,"PID output","1.76457109375"
560742,"Left speed","5005.71435546875"
560743,"PID output","-0.0045714843750000005"
560842,"Left speed","3428.57177734375"
560843,"PID output","1.257142578125"
560942,"Left speed","2948.571533203125"
560943,"PID output","1.6411427734375001"
561043,"Left speed","3805.7138671875"
561043,"PID output","0.9554289062500001"
561142,"Left speed","5348.57177734375"
561142,"PID output","-0.278857421875"
561244,"Left speed","3137.1435546875"
561244,"PID output","1.4902851562500001"
561343,"Left speed","3091.4287109375"
561343,"PID output","1.52685703125"
561443,"Left speed","5274.2861328125"
561443,"PID output","-0.21942890625"
561543,"Left speed","3794.28662109375"
561543,"PID output","0.964570703125"
561643,"Left speed","2880.0"
561643,"PID output","1.6960000000000002"
561743,"Left speed","3245.71484375"
561743,"PID output","1.403428125"
561844,"Left speed","4051.4287109375"
561844,"PID output","0.75885703125"
655904,"P","5.0E-4"
676619,"Target RPM","2000.0"
679569,"Left speed","891.4285888671875"
679569,"PID output","0.5542857055664062"
679670,"PID output","-0.1285714111328125"
679670,"Left speed","2262.857177734375"
679771,"Left speed","2085.71435546875"
679771,"PID output","0.1057142333984375"
679870,"Left speed","480.0001220703125"
679870,"PID output","0.871428466796875"
679970,"Left speed","1148.571533203125"
679970,"PID output","0.1085714111328125"
